Gene	Is_Overlapped_gene(1,0)	Number_Overlapped_gene	Is_Unique_gene(1,0)	Longest_transcript	TPM_mean	TPM_sd	TPM_rsd	TPM_max	TPM_min
TraesCSU02G050100	0	0	1	TraesCSU02G050100.1	16.242332	7.8954277	0.48610184	40.85087	1.2932466
TraesCSU02G050200	0	0	1	TraesCSU02G050200.1	0.0055859503	0.01616324	2.893552	0.080695	0.0
TraesCSU02G050300	1	1	0	TraesCSU02G050300.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G050400	1	1	0	TraesCSU02G050400.1	0.010161794	0.034329034	3.3782454	0.20022167	0.0
TraesCSU02G050500	0	0	1	TraesCSU02G050500.1	0.11880384	0.41651702	3.5059223	2.341049	0.0
TraesCSU02G050600	0	0	1	TraesCSU02G050600.1	2.062599	3.4786422	1.6865335	15.724967	0.0
TraesCSU02G050700	0	0	1	TraesCSU02G050700.1	0.059838627	0.20477864	3.4221816	1.1034087	0.0
TraesCSU02G050800	0	0	1	TraesCSU02G050800.1	0.64861137	1.5077192	2.324534	8.6443405	0.0
TraesCSU02G050900	0	0	1	TraesCSU02G050900.1	0.3930189	0.91276217	2.3224385	3.824056	0.0
TraesCSU02G051000	0	0	1	TraesCSU02G051000.1	0.3930189	0.91276217	2.3224385	3.824056	0.0
